Ip_mean,Ip_std,Ip_raw_mean,Ep_mean,Area_mean,n_valid,ppm,log_ppm,filename
6.61747205348124,0.13392304954680154,20.155507656565653,-0.508745,1.4258561815429205,8,6,0.7781512503836436,Cad_6ppm_19.xlsx
7.1866266094155495,0.21693508032177145,26.36367734090905,-0.678877,1.174232917439208,8,6,0.7781512503836436,Cad_6ppm_2.xlsx
12.82674662454001,0.4615169518423619,19.744840914502134,-0.606321,2.9018345397811327,8,6,0.7781512503836436,Cad_6ppm_20.xlsx
14.323451702714614,0.4440877580500185,22.1893499816017,-0.610074,3.1856825565963582,8,6,0.7781512503836436,Cad_6ppm_21.xlsx
16.080444249332572,0.45283168600994445,23.670747876623338,-0.600066,3.4965437055966184,8,6,0.7781512503836436,Cad_6ppm_22.xlsx
6.42716230941558,0.11258686945658278,19.334752953282823,-0.508745,1.2475414511118337,8,6,0.7781512503836436,Cad_6ppm_23.xlsx
6.078027684938674,0.1292137335484579,21.072449343434343,-0.508745,1.2306550811995889,8,6,0.7781512503836436,Cad_6ppm_24.xlsx
7.603490127065296,0.11758280956844733,18.091736440656568,-0.508745,1.441185689701591,8,6,0.7781512503836436,Cad_6ppm_25.xlsx
7.6091032673656205,0.13391477729085385,20.152484729797976,-0.508745,1.524301288011121,8,6,0.7781512503836436,Cad_6ppm_26.xlsx
7.517261547330444,0.14301830441427654,20.652253489898985,-0.508745,1.5690755896028632,8,6,0.7781512503836436,Cad_6ppm_27.xlsx
7.683478055636698,0.11567741638608635,21.444887777416998,-0.6188303749999999,1.6293646209630577,8,6,0.7781512503836436,Cad_6ppm_28.xlsx
7.581546970400404,0.09260626929188397,21.52434468686866,-0.6138263749999999,1.6210839853464099,8,6,0.7781512503836436,Cad_6ppm_29.xlsx
7.617701639024133,0.04494724703496811,27.167272343073552,-0.6701199999999999,1.2482887437032681,8,6,0.7781512503836436,Cad_6ppm_3.xlsx
8.78144586408276,0.33405022138138357,22.656796797619013,-0.6275872499999999,1.8317994718951254,8,6,0.7781512503836436,Cad_6ppm_30.xlsx
12.411421179675644,13.23953244300262,24.11940884595959,-0.5237566250000001,1.9001793188973126,8,6,0.7781512503836436,Cad_6ppm_31.xlsx
7.263882424621211,0.09520505716804734,19.12954488762626,-0.508745,1.4762885059930684,8,6,0.7781512503836436,Cad_6ppm_32.xlsx
7.190677475189396,0.0922939605167403,19.659414342171715,-0.508745,1.4859803066433295,8,6,0.7781512503836436,Cad_6ppm_33.xlsx
7.0770111738861825,0.10688739071085732,19.373433116161614,-0.508745,1.4502397450058795,8,6,0.7781512503836436,Cad_6ppm_34.xlsx
6.885815723967354,0.10464896698762301,19.876833080808083,-0.508745,1.466905430847656,8,6,0.7781512503836436,Cad_6ppm_35.xlsx
6.599826289272174,0.06647380059502075,20.427077177489167,-0.5362665,1.4724712141975502,8,6,0.7781512503836436,Cad_6ppm_36.xlsx
6.354438738483047,0.15511923638044714,19.9614632020202,-0.508745,1.3880130027496258,8,6,0.7781512503836436,Cad_6ppm_37.xlsx
6.465853810457219,0.112066080546856,21.893965557359273,-0.623834625,1.4333493069462242,8,6,0.7781512503836436,Cad_6ppm_38.xlsx
6.829732687360179,0.06023486139842108,22.8111033820346,-0.6275872499999999,1.4549073606915364,8,6,0.7781512503836436,Cad_6ppm_39.xlsx
7.593253444705951,0.051440975917733445,27.44667997077918,-0.6701199999999999,1.234040045795242,8,6,0.7781512503836436,Cad_6ppm_4.xlsx
7.3960615743776685,0.16530599493001838,23.93297527489174,-0.6288381249999999,1.5328580935837102,8,6,0.7781512503836436,Cad_6ppm_40.xlsx
5.821021223710314,0.17098015782477216,19.940814246392492,-0.5362663750000001,1.2526927478525471,8,6,0.7781512503836436,Cad_6ppm_41.xlsx
7.2004201475739205,0.10269409648529909,23.8783564859307,-0.6288381249999999,1.4857519296653425,8,6,0.7781512503836436,Cad_6ppm_42.xlsx
5.808920472993294,0.08152779589077612,21.966786056277023,-0.648854125,1.2863804428567986,8,6,0.7781512503836436,Cad_6ppm_43.xlsx
6.402766759307326,0.12187959542495169,23.08805357683979,-0.620082,1.351650055221763,8,6,0.7781512503836436,Cad_6ppm_44.xlsx
6.632318785822479,0.04400423144534867,23.63493684523806,-0.626336375,1.3750242751397193,8,6,0.7781512503836436,Cad_6ppm_45.xlsx
7.8378360916035,0.1486979939573638,25.306137453463165,-0.630089,1.5674508302121346,8,6,0.7781512503836436,Cad_6ppm_46.xlsx
7.114943222095928,0.12596872654268887,25.0249827359307,-0.6275872499999999,1.4166820414808137,8,6,0.7781512503836436,Cad_6ppm_47.xlsx
7.556551196942603,0.06110637363356684,25.86475277922074,-0.6250855,1.4653122321845284,8,6,0.7781512503836436,Cad_6ppm_48.xlsx
7.140466588171865,0.10614849555726637,25.171615673160133,-0.626336375,1.4120604667366417,8,6,0.7781512503836436,Cad_6ppm_49.xlsx
7.970913122600977,0.0968282246779971,27.952716767315977,-0.6701199999999999,1.3008318283562523,8,6,0.7781512503836436,Cad_6ppm_5.xlsx
7.864811904207252,0.09633731128975108,17.508027484848483,-0.508745,1.5430906924893288,8,6,0.7781512503836436,Cad_6ppm_50.xlsx
8.066915952056242,0.0789144927214261,28.17503610173156,-0.6701199999999999,1.3218444836322003,8,6,0.7781512503836436,Cad_6ppm_6.xlsx
7.61639365980336,0.3121637384658463,25.93078484956706,-0.6726219999999999,1.3357410163305445,8,6,0.7781512503836436,Cad_6ppm_7.xlsx
6.915682504283879,0.025461701536061705,25.141907506493467,-0.6701199999999999,1.197640214192187,8,6,0.7781512503836436,Cad_6ppm_8.xlsx
6.820872477200545,0.11278076335292593,26.387260393939354,-0.6701199999999999,1.1131531682846594,8,6,0.7781512503836436,Cad_6ppm_9.xlsx
